policy,replicate,episode,event,reward,priority,latency_s,hops,delivered,on_time,path
masked_random,3,12,delivered_on_time,68.14915801673502,0.24814501670884245,387.8042401019287,4,True,True,0-4-1-8-11
masked_random,3,13,delivered_on_time,63.940645528393006,0.21042819868867477,802.5519355830606,3,True,True,0-4-10-11
masked_random,3,14,missed_deadline,-45.72013408148398,0.34607333700469667,3345.8140750995317,2,False,False,0-8-2
masked_random,3,15,delivered_on_time,68.89564775216297,0.17325208833314873,666.2797344627327,2,True,True,0-7-11
masked_random,3,16,missed_deadline,-34.11958178633927,0.7222058482881096,211.4901993446746,1,False,False,0-10
masked_random,3,17,delivered_on_time,125.27972472513962,0.5609839330706624,240.41202708601853,2,True,True,0-1-13
masked_random,3,18,missed_deadline,-52.752413738859566,0.7503397613745543,231.16798866965172,3,False,False,0-8-2-4
masked_random,3,19,delivered_on_time,173.26266245801807,0.9881615830706505,170.71434553390912,2,True,True,0-6-12
masked_random,3,20,missed_deadline,-32.553434199149635,0.3114279497204737,4558.799794395658,1,False,False,0-1
masked_random,3,21,missed_deadline,-38.98055796522165,0.898562472329139,412.61860818692503,2,False,False,0-7-10
masked_random,3,22,delivered_on_time,80.78550590334034,0.3006350418625212,552.3818445024822,2,True,True,0-8-12
masked_random,3,23,delivered_on_time,95.50956880811506,0.47898185221931877,575.1126141242631,3,True,True,0-5-10-13
masked_random,3,24,missed_deadline,-50.08711778382732,0.9883150951454094,602.0243956505062,3,False,False,0-3-1-3
baseline_env_rules,3,0,delivered_on_time,101.82398903736177,0.3549497311990615,378.7021905570304,2,True,True,0-7-11
baseline_env_rules,3,1,delivered_on_time,118.86586044835344,0.3680215678003813,102.09847009140717,2,True,True,0-3-13
baseline_env_rules,3,2,delivered_on_time,87.47178852711698,0.12465747888369047,157.25441680764024,2,True,True,0-2-13
baseline_env_rules,3,3,delivered_on_time,125.75406283510029,0.5620077242156503,344.2400095455141,2,True,True,0-10-11
baseline_env_rules,3,4,delivered_on_time,156.99475340751744,0.8723809542390467,303.9619655425405,2,True,True,0-7-12
baseline_env_rules,3,5,delivered_late,42.92215848018421,0.7257752555211314,288.68618634309803,2,True,False,0-5-12
baseline_env_rules,3,6,delivered_on_time,86.06467131544706,0.17809484737877626,376.33014189570497,2,True,True,0-2-13
baseline_env_rules,3,7,delivered_on_time,117.11467346681744,0.38819664404315113,158.80028066954668,2,True,True,0-10-11
baseline_env_rules,3,8,delivered_on_time,122.67996832587956,0.47014936674606755,177.80871300829665,2,True,True,0-3-12
baseline_env_rules,3,9,delivered_on_time,106.1243078702545,0.3837369567845774,317.8843567932595,2,True,True,0-1-11
baseline_env_rules,3,10,delivered_on_time,116.09194501384927,0.48871373753898484,340.9969365493001,2,True,True,0-1-12
baseline_env_rules,3,11,delivered_on_time,105.33340179524338,0.2903519653929659,208.49044624509935,2,True,True,0-8-11
baseline_env_rules,3,12,delivered_on_time,158.51768651494118,0.8480619884015518,88.28773900427825,2,True,True,0-3-12
baseline_env_rules,3,13,delivered_on_time,137.84025584360248,0.5698963396390792,127.68207565830319,2,True,True,0-8-13
baseline_env_rules,3,14,delivered_on_time,92.09389847828155,0.2046221675549523,283.6293929395985,2,True,True,0-7-13
baseline_env_rules,3,15,delivered_on_time,124.08048496531369,0.46597996380369366,179.37539998595258,2,True,True,0-2-11
baseline_env_rules,3,16,delivered_on_time,94.7572445400289,0.20869171883002882,178.924526683565,2,True,True,0-8-13
baseline_env_rules,3,17,delivered_on_time,107.2067677791508,0.29925918016934716,137.3490126231434,2,True,True,0-4-13
baseline_env_rules,3,18,delivered_on_time,82.43788339665754,0.16657527165227617,380.07507164278525,2,True,True,0-2-12
baseline_env_rules,3,19,delivered_on_time,88.70526848835074,0.2596912174465609,343.8473408253743,2,True,True,0-9-12
baseline_env_rules,3,20,delivered_late,41.88332108255803,0.8585576015075423,386.236397459394,2,True,False,0-4-11
baseline_env_rules,3,21,delivered_on_time,84.1764420570697,0.1075299774454628,90.48474399775074,3,True,True,0-5-7-13
baseline_env_rules,3,22,delivered_on_time,90.59890926116259,0.11049464772999582,80.17192191595247,2,True,True,0-10-12
baseline_env_rules,3,23,delivered_on_time,122.33875465802839,0.5295679727665579,150.65196187775538,2,True,True,0-1-11
baseline_env_rules,3,24,delivered_on_time,102.71028753870803,0.30861895588706945,119.1863752250757,2,True,True,0-6-13
baseline_physical,3,0,delivered_on_time,92.69795791259234,0.3549497311990615,598.141360417467,2,True,True,0-8-13
baseline_physical,3,1,delivered_on_time,115.09216264645417,0.3680215678003813,113.4840302648089,2,True,True,0-5-13
baseline_physical,3,2,delivered_on_time,87.47178852711698,0.12465747888369047,157.25441680764024,2,True,True,0-2-13
baseline_physical,3,3,delivered_on_time,117.72924395589834,0.5620077242156503,424.2502561033632,2,True,True,0-2-13
baseline_physical,3,4,delivered_late,35.074274032716744,0.8723809542390467,421.87208382469714,2,True,False,0-6-13
baseline_physical,3,5,missed_deadline,-42.38741888062705,0.7257752555211314,295.93297275060456,2,False,False,0-6-10
baseline_physical,3,6,delivered_on_time,78.27195110663527,0.17809484737877626,488.92025641061934,2,True,True,0-8-12
baseline_physical,3,7,delivered_on_time,117.11467346681744,0.38819664404315113,158.80028066954668,2,True,True,0-10-11
baseline_physical,3,8,delivered_on_time,122.67996832587956,0.47014936674606755,177.80871300829665,2,True,True,0-3-12
baseline_physical,3,9,delivered_on_time,91.3551546957317,0.3837369567845774,549.8672766206319,2,True,True,0-3-12
baseline_physical,3,10,delivered_on_time,113.12119376101612,0.48871373753898484,462.30906405928664,2,True,True,0-2-12
baseline_physical,3,11,delivered_on_time,96.65414837986533,0.2903519653929659,333.55572338768275,2,True,True,0-9-12
baseline_physical,3,12,delivered_on_time,158.51768651494118,0.8480619884015518,88.28773900427825,2,True,True,0-3-12
baseline_physical,3,13,delivered_on_time,137.84025584360248,0.5698963396390792,127.68207565830319,2,True,True,0-8-13
baseline_physical,3,14,delivered_on_time,88.20456956933552,0.2046221675549523,334.4840023695433,2,True,True,0-1-12
baseline_physical,3,15,delivered_on_time,126.24616101125373,0.46597996380369366,189.17867619074795,2,True,True,0-2-13
baseline_physical,3,16,delivered_on_time,93.4294543349627,0.20869171883002882,225.77605147832915,2,True,True,0-1-12
baseline_physical,3,17,delivered_on_time,107.2067677791508,0.29925918016934716,137.3490126231434,2,True,True,0-4-13
baseline_physical,3,18,delivered_on_time,82.43788339665754,0.16657527165227617,380.07507164278525,2,True,True,0-2-12
baseline_physical,3,19,delivered_on_time,84.83478815846121,0.2596912174465609,510.3972251127165,2,True,True,0-1-13
baseline_physical,3,20,missed_deadline,-30.420507912514687,0.8585576015075423,1954.7180647175899,1,False,False,0-8
baseline_physical,3,21,delivered_on_time,84.1764420570697,0.1075299774454628,90.48474399775074,3,True,True,0-5-7-13
baseline_physical,3,22,delivered_on_time,90.59890926116259,0.11049464772999582,80.17192191595247,2,True,True,0-10-12
baseline_physical,3,23,delivered_on_time,116.57274454818103,0.5295679727665579,185.24536259044143,3,True,True,0-1-2-13
baseline_physical,3,24,delivered_on_time,102.71028753870803,0.30861895588706945,119.1863752250757,2,True,True,0-6-13
rl_seed_7,3,0,delivered_on_time,97.14622717511266,0.3549497311990615,448.89698632643615,2,True,True,0-9-13
rl_seed_7,3,1,delivered_on_time,115.05529223185115,0.3680215678003813,137.4827656474011,2,True,True,0-9-11
rl_seed_7,3,2,delivered_on_time,86.56978257070142,0.12465747888369047,229.734070718804,2,True,True,0-9-12
rl_seed_7,3,3,delivered_on_time,125.75406283510029,0.5620077242156503,344.2400095455141,2,True,True,0-10-11
rl_seed_7,3,4,delivered_on_time,152.64101288221312,0.8723809542390467,349.08179108272986,2,True,True,0-10-13
rl_seed_7,3,5,missed_deadline,-33.67691925493529,0.7257752555211314,246.71653485478416,1,False,False,0-10
rl_seed_7,3,6,delivered_on_time,74.8210355406264,0.17809484737877626,535.1325714247644,2,True,True,0-9-12
rl_seed_7,3,7,delivered_on_time,117.11467346681744,0.38819664404315113,158.80028066954668,2,True,True,0-10-11
rl_seed_7,3,8,delivered_on_time,115.98372637779637,0.47014936674606755,264.28316173011183,2,True,True,0-9-12
rl_seed_7,3,9,delivered_on_time,98.78400079476239,0.3837369567845774,455.40035718788266,2,True,True,0-6-12
rl_seed_7,3,10,delivered_on_time,113.13913485651109,0.48871373753898484,418.1396095557401,2,True,True,0-10-11
rl_seed_7,3,11,delivered_on_time,96.65414837986533,0.2903519653929659,333.55572338768275,2,True,True,0-9-12
rl_seed_7,3,12,delivered_on_time,168.21127665453372,0.8480619884015518,95.26705961741335,2,True,True,0-9-12
rl_seed_7,3,13,delivered_on_time,124.75046838427085,0.5698963396390792,243.71575247941217,2,True,True,0-9-12
rl_seed_7,3,14,delivered_on_time,87.825503022283,0.2046221675549523,362.4416870301746,2,True,True,0-9-11
rl_seed_7,3,15,delivered_on_time,112.28441006777855,0.46597996380369366,307.68037258625,2,True,True,0-9-11
rl_seed_7,3,16,delivered_on_time,89.90972922881161,0.20869171883002882,287.1013649512466,2,True,True,0-9-12
rl_seed_7,3,17,delivered_on_time,100.2959445771611,0.29925918016934716,222.87937936778698,2,True,True,0-9-12
rl_seed_7,3,18,delivered_on_time,70.7285493822977,0.16657527165227617,634.611534179005,2,True,True,0-9-12
rl_seed_7,3,19,delivered_on_time,88.70526848835074,0.2596912174465609,343.8473408253743,2,True,True,0-9-12
rl_seed_7,3,20,missed_deadline,-33.19365652077744,0.8585576015075423,243.32084347149532,1,False,False,0-10
rl_seed_7,3,21,delivered_on_time,92.97331668674701,0.1075299774454628,135.6306961617521,2,True,True,0-10-12
rl_seed_7,3,22,delivered_on_time,87.21609976941868,0.11049464772999582,149.5812163296185,2,True,True,0-10-11
rl_seed_7,3,23,delivered_on_time,120.6229193151519,0.5295679727665579,287.0735559125751,2,True,True,0-9-12
rl_seed_7,3,24,delivered_on_time,104.82256476733737,0.30861895588706945,154.58986954359673,2,True,True,0-9-12
rl_seed_42,3,0,delivered_on_time,97.14622717511266,0.3549497311990615,448.89698632643615,2,True,True,0-9-13
rl_seed_42,3,1,delivered_on_time,117.47308563920633,0.3680215678003813,132.67416420995852,2,True,True,0-9-13
rl_seed_42,3,2,delivered_on_time,86.34530851328961,0.12465747888369047,225.0958918658498,2,True,True,0-9-13
rl_seed_42,3,3,delivered_on_time,125.75406283510029,0.5620077242156503,344.2400095455141,2,True,True,0-10-11
rl_seed_42,3,4,delivered_on_time,152.64101288221312,0.8723809542390467,349.08179108272986,2,True,True,0-10-13
rl_seed_42,3,5,delivered_late,36.272964178604475,0.7257752555211314,517.8711403588602,2,True,False,0-9-13
rl_seed_42,3,6,delivered_on_time,74.8210355406264,0.17809484737877626,535.1325714247644,2,True,True,0-9-12
rl_seed_42,3,7,delivered_on_time,117.11467346681744,0.38819664404315113,158.80028066954668,2,True,True,0-10-11
rl_seed_42,3,8,delivered_on_time,115.98372637779637,0.47014936674606755,264.28316173011183,2,True,True,0-9-12
rl_seed_42,3,9,delivered_on_time,99.70878080716675,0.3837369567845774,414.7467193825678,2,True,True,0-8-12
rl_seed_42,3,10,delivered_on_time,113.13913485651109,0.48871373753898484,418.1396095557401,2,True,True,0-10-11
rl_seed_42,3,11,delivered_on_time,96.65414837986533,0.2903519653929659,333.55572338768275,2,True,True,0-9-12
rl_seed_42,3,12,delivered_on_time,160.04540461987486,0.8480619884015518,141.7441905186492,2,True,True,0-9-13
rl_seed_42,3,13,delivered_on_time,124.75046838427085,0.5698963396390792,243.71575247941217,2,True,True,0-9-12
rl_seed_42,3,14,delivered_on_time,87.825503022283,0.2046221675549523,362.4416870301746,2,True,True,0-9-11
rl_seed_42,3,15,delivered_on_time,114.32729206277956,0.46597996380369366,337.2973312974789,2,True,True,0-9-13
rl_seed_42,3,16,delivered_on_time,89.90972922881161,0.20869171883002882,287.1013649512466,2,True,True,0-9-12
rl_seed_42,3,17,delivered_on_time,100.2959445771611,0.29925918016934716,222.87937936778698,2,True,True,0-9-12
rl_seed_42,3,18,delivered_on_time,70.7285493822977,0.16657527165227617,634.611534179005,2,True,True,0-9-12
rl_seed_42,3,19,delivered_on_time,88.70526848835074,0.2596912174465609,343.8473408253743,2,True,True,0-9-12
rl_seed_42,3,20,missed_deadline,-33.19365652077744,0.8585576015075423,243.32084347149532,1,False,False,0-10
rl_seed_42,3,21,delivered_on_time,92.97331668674701,0.1075299774454628,135.6306961617521,2,True,True,0-10-12
rl_seed_42,3,22,delivered_on_time,87.21609976941868,0.11049464772999582,149.5812163296185,2,True,True,0-10-11
rl_seed_42,3,23,delivered_on_time,122.38423813780892,0.5295679727665579,293.0203058849763,2,True,True,0-9-11
rl_seed_42,3,24,delivered_on_time,104.82256476733737,0.30861895588706945,154.58986954359673,2,True,True,0-9-12
rl_seed_123,3,0,delivered_on_time,97.14622717511266,0.3549497311990615,448.89698632643615,2,True,True,0-9-13
rl_seed_123,3,1,delivered_on_time,115.05529223185115,0.3680215678003813,137.4827656474011,2,True,True,0-9-11
rl_seed_123,3,2,delivered_on_time,86.56978257070142,0.12465747888369047,229.734070718804,2,True,True,0-9-12
rl_seed_123,3,3,delivered_on_time,125.75406283510029,0.5620077242156503,344.2400095455141,2,True,True,0-10-11
rl_seed_123,3,4,delivered_on_time,152.64101288221312,0.8723809542390467,349.08179108272986,2,True,True,0-10-13
rl_seed_123,3,5,missed_deadline,-33.67691925493529,0.7257752555211314,246.71653485478416,1,False,False,0-10
rl_seed_123,3,6,delivered_on_time,74.8210355406264,0.17809484737877626,535.1325714247644,2,True,True,0-9-12
rl_seed_123,3,7,delivered_on_time,117.11467346681744,0.38819664404315113,158.80028066954668,2,True,True,0-10-11
rl_seed_123,3,8,delivered_on_time,115.98372637779637,0.47014936674606755,264.28316173011183,2,True,True,0-9-12
rl_seed_123,3,9,missed_deadline,-30.59123606602295,0.3837369567845774,666.4583789736354,1,False,False,0-9
rl_seed_123,3,10,delivered_on_time,113.13913485651109,0.48871373753898484,418.1396095557401,2,True,True,0-10-11
rl_seed_123,3,11,delivered_on_time,96.65414837986533,0.2903519653929659,333.55572338768275,2,True,True,0-9-12
rl_seed_123,3,12,delivered_on_time,162.02969034501135,0.8480619884015518,168.92510233951373,2,True,True,0-10-12
rl_seed_123,3,13,delivered_on_time,124.75046838427085,0.5698963396390792,243.71575247941217,2,True,True,0-9-12
rl_seed_123,3,14,delivered_on_time,87.825503022283,0.2046221675549523,362.4416870301746,2,True,True,0-9-11
rl_seed_123,3,15,delivered_on_time,112.28441006777855,0.46597996380369366,307.68037258625,2,True,True,0-9-11
rl_seed_123,3,16,delivered_on_time,89.90972922881161,0.20869171883002882,287.1013649512466,2,True,True,0-9-12
rl_seed_123,3,17,delivered_on_time,100.2959445771611,0.29925918016934716,222.87937936778698,2,True,True,0-9-12
rl_seed_123,3,18,delivered_on_time,70.7285493822977,0.16657527165227617,634.611534179005,2,True,True,0-9-12
rl_seed_123,3,19,delivered_on_time,88.70526848835074,0.2596912174465609,343.8473408253743,2,True,True,0-9-12
rl_seed_123,3,20,missed_deadline,-33.19365652077744,0.8585576015075423,243.32084347149532,1,False,False,0-10
rl_seed_123,3,21,delivered_on_time,92.97331668674701,0.1075299774454628,135.6306961617521,2,True,True,0-10-12
rl_seed_123,3,22,delivered_on_time,87.21609976941868,0.11049464772999582,149.5812163296185,2,True,True,0-10-11
rl_seed_123,3,23,delivered_on_time,122.38423813780892,0.5295679727665579,293.0203058849763,2,True,True,0-9-11
rl_seed_123,3,24,delivered_on_time,104.82256476733737,0.30861895588706945,154.58986954359673,2,True,True,0-9-12
rl_fallback_invalid,3,0,delivered_on_time,97.14622717511266,0.3549497311990615,448.89698632643615,2,True,True,0-9-13
rl_fallback_invalid,3,1,delivered_on_time,115.05529223185115,0.3680215678003813,137.4827656474011,2,True,True,0-9-11
rl_fallback_invalid,3,2,delivered_on_time,86.56978257070142,0.12465747888369047,229.734070718804,2,True,True,0-9-12
rl_fallback_invalid,3,3,delivered_on_time,125.75406283510029,0.5620077242156503,344.2400095455141,2,True,True,0-10-11
rl_fallback_invalid,3,4,delivered_on_time,152.64101288221312,0.8723809542390467,349.08179108272986,2,True,True,0-10-13
rl_fallback_invalid,3,5,missed_deadline,-33.67691925493529,0.7257752555211314,246.71653485478416,1,False,False,0-10
rl_fallback_invalid,3,6,delivered_on_time,74.8210355406264,0.17809484737877626,535.1325714247644,2,True,True,0-9-12
rl_fallback_invalid,3,7,delivered_on_time,117.11467346681744,0.38819664404315113,158.80028066954668,2,True,True,0-10-11
rl_fallback_invalid,3,8,delivered_on_time,115.98372637779637,0.47014936674606755,264.28316173011183,2,True,True,0-9-12
rl_fallback_invalid,3,9,delivered_on_time,98.78400079476239,0.3837369567845774,455.40035718788266,2,True,True,0-6-12
rl_fallback_invalid,3,10,delivered_on_time,113.13913485651109,0.48871373753898484,418.1396095557401,2,True,True,0-10-11
rl_fallback_invalid,3,11,delivered_on_time,96.65414837986533,0.2903519653929659,333.55572338768275,2,True,True,0-9-12
rl_fallback_invalid,3,12,delivered_on_time,168.21127665453372,0.8480619884015518,95.26705961741335,2,True,True,0-9-12
rl_fallback_invalid,3,13,delivered_on_time,124.75046838427085,0.5698963396390792,243.71575247941217,2,True,True,0-9-12
rl_fallback_invalid,3,14,delivered_on_time,87.825503022283,0.2046221675549523,362.4416870301746,2,True,True,0-9-11
rl_fallback_invalid,3,15,delivered_on_time,112.28441006777855,0.46597996380369366,307.68037258625,2,True,True,0-9-11
rl_fallback_invalid,3,16,delivered_on_time,89.90972922881161,0.20869171883002882,287.1013649512466,2,True,True,0-9-12
rl_fallback_invalid,3,17,delivered_on_time,100.2959445771611,0.29925918016934716,222.87937936778698,2,True,True,0-9-12
rl_fallback_invalid,3,18,delivered_on_time,70.7285493822977,0.16657527165227617,634.611534179005,2,True,True,0-9-12
rl_fallback_invalid,3,19,delivered_on_time,88.70526848835074,0.2596912174465609,343.8473408253743,2,True,True,0-9-12
rl_fallback_invalid,3,20,missed_deadline,-33.19365652077744,0.8585576015075423,243.32084347149532,1,False,False,0-10
rl_fallback_invalid,3,21,delivered_on_time,92.97331668674701,0.1075299774454628,135.6306961617521,2,True,True,0-10-12
rl_fallback_invalid,3,22,delivered_on_time,87.21609976941868,0.11049464772999582,149.5812163296185,2,True,True,0-10-11
rl_fallback_invalid,3,23,delivered_on_time,120.6229193151519,0.5295679727665579,287.0735559125751,2,True,True,0-9-12
rl_fallback_invalid,3,24,delivered_on_time,104.82256476733737,0.30861895588706945,154.58986954359673,2,True,True,0-9-12
rl_fallback_unsafe,3,0,delivered_late,25.237532465213807,0.3549497311990615,750.5441873973697,2,True,False,0-8-12
rl_fallback_unsafe,3,1,delivered_on_time,115.05529223185115,0.3680215678003813,137.4827656474011,2,True,True,0-9-11
rl_fallback_unsafe,3,2,delivered_on_time,86.56978257070142,0.12465747888369047,229.734070718804,2,True,True,0-9-12
rl_fallback_unsafe,3,3,delivered_on_time,120.9436597792334,0.5620077242156503,384.88909385745353,2,True,True,0-2-11
rl_fallback_unsafe,3,4,delivered_on_time,152.64101288221312,0.8723809542390467,349.08179108272986,2,True,True,0-10-13
rl_fallback_unsafe,3,5,missed_deadline,-33.67691925493529,0.7257752555211314,246.71653485478416,1,False,False,0-10
rl_fallback_unsafe,3,6,delivered_on_time,68.50233296497733,0.17809484737877626,654.0535611770435,2,True,True,0-9-11
rl_fallback_unsafe,3,7,delivered_on_time,117.11467346681744,0.38819664404315113,158.80028066954668,2,True,True,0-10-11
rl_fallback_unsafe,3,8,delivered_on_time,115.98372637779637,0.47014936674606755,264.28316173011183,2,True,True,0-9-12
rl_fallback_unsafe,3,9,delivered_late,8.991205891013369,0.3837369567845774,736.8768030794429,3,True,False,0-6-10-11
rl_fallback_unsafe,3,10,delivered_on_time,113.12119376101612,0.48871373753898484,462.30906405928664,2,True,True,0-2-12
rl_fallback_unsafe,3,11,delivered_on_time,96.65414837986533,0.2903519653929659,333.55572338768275,2,True,True,0-9-12
rl_fallback_unsafe,3,12,delivered_on_time,168.21127665453372,0.8480619884015518,95.26705961741335,2,True,True,0-9-12
rl_fallback_unsafe,3,13,delivered_on_time,124.75046838427085,0.5698963396390792,243.71575247941217,2,True,True,0-9-12
rl_fallback_unsafe,3,14,delivered_on_time,87.825503022283,0.2046221675549523,362.4416870301746,2,True,True,0-9-11
rl_fallback_unsafe,3,15,delivered_on_time,112.28441006777855,0.46597996380369366,307.68037258625,2,True,True,0-9-11
rl_fallback_unsafe,3,16,delivered_on_time,89.90972922881161,0.20869171883002882,287.1013649512466,2,True,True,0-9-12
rl_fallback_unsafe,3,17,delivered_on_time,100.2959445771611,0.29925918016934716,222.87937936778698,2,True,True,0-9-12
rl_fallback_unsafe,3,18,delivered_on_time,70.7285493822977,0.16657527165227617,634.611534179005,2,True,True,0-9-12
rl_fallback_unsafe,3,19,delivered_on_time,85.59539390181726,0.2596912174465609,435.755395521775,2,True,True,0-9-11
rl_fallback_unsafe,3,20,missed_deadline,-33.19365652077744,0.8585576015075423,243.32084347149532,1,False,False,0-10
rl_fallback_unsafe,3,21,delivered_on_time,92.97331668674701,0.1075299774454628,135.6306961617521,2,True,True,0-10-12
rl_fallback_unsafe,3,22,delivered_on_time,87.21609976941868,0.11049464772999582,149.5812163296185,2,True,True,0-10-11
rl_fallback_unsafe,3,23,delivered_on_time,120.6229193151519,0.5295679727665579,287.0735559125751,2,True,True,0-9-12
rl_fallback_unsafe,3,24,delivered_on_time,104.82256476733737,0.30861895588706945,154.58986954359673,2,True,True,0-9-12
masked_random,4,0,missed_deadline,-34.91413922144727,0.7480370178014087,2223.0382103604866,1,False,False,0-4
masked_random,4,1,missed_deadline,-30.959261482081224,0.7106847822500238,301.5034018802837,1,False,False,0-5
masked_random,4,2,missed_deadline,-63.7533745233998,0.41173727125708093,1526.906780321561,5,False,False,0-1-4-8-3-2
masked_random,4,3,delivered_on_time,95.90546422845722,0.3308132249217526,434.8119381871516,2,True,True,0-2-11
masked_random,4,4,missed_deadline,-30.915246672261496,0.1403988822257635,3888.499562226403,1,False,False,0-10
masked_random,4,5,delivered_on_time,53.67530836226777,0.34426964891504686,1320.300854314249,2,True,True,0-9-13
masked_random,4,6,delivered_on_time,73.40479471107128,0.5561746029029848,1284.0595607153887,3,True,True,0-8-10-13
masked_random,4,7,delivered_on_time,89.51196719644,0.46857351519970547,494.5475182139176,4,True,True,0-6-8-10-12
masked_random,4,8,delivered_on_time,33.70282314099602,0.49941993633638027,1481.8080198348491,4,True,True,0-5-2-9-12
masked_random,4,9,delivered_on_time,112.61068677088775,0.5797507328351621,585.9087083279107,2,True,True,0-10-13
masked_random,4,10,missed_deadline,-33.70617278288252,0.5665364758314261,1941.516676038429,1,False,False,0-8
masked_random,4,11,delivered_on_time,94.62092753901514,0.40290518401433384,491.49358239931007,2,True,True,0-8-12
masked_random,4,12,delivered_on_time,77.32206248654376,0.1888961383781462,538.9333789835964,2,True,True,0-4-11
masked_random,4,13,delivered_on_time,39.754829376126615,0.49497676140463687,1516.6313683759754,4,True,True,0-3-4-10-13
masked_random,4,14,delivered_on_time,97.15534230370639,0.44061871505426586,371.28322117514756,3,True,True,0-5-6-11
masked_random,4,15,missed_deadline,-31.276542068582728,0.8628741027474296,567.4094687667015,1,False,False,0-6
masked_random,4,16,delivered_on_time,57.48033418557384,0.2885211974854254,952.7046185598447,3,True,True,0-1-9-12
masked_random,4,17,delivered_late,38.711364475764256,0.8970597369683493,291.1910056011837,3,True,False,0-5-4-13
masked_random,4,18,missed_deadline,-40.209019475308075,0.9407570602881571,598.4880867050648,2,False,False,0-2-7
masked_random,4,19,missed_deadline,-49.64197728838461,0.8031074219355521,506.4308514284556,3,False,False,0-3-8-7
masked_random,4,20,missed_deadline,-46.34220002025218,0.3534998143581547,1665.8891865943083,3,False,False,0-7-4-8
masked_random,4,21,delivered_on_time,130.55889974088333,0.5518216282402656,252.29228984551216,2,True,True,0-4-13
masked_random,4,22,delivered_on_time,94.03496020108251,0.26482517308260267,277.7920252461952,2,True,True,0-8-13
masked_random,4,23,delivered_on_time,88.2117953471919,0.2990751288603183,307.92215930715497,3,True,True,0-6-9-12
masked_random,4,24,missed_deadline,-37.52586947257306,0.7586606862162656,376.48319520579713,1,False,False,0-1
baseline_env_rules,4,0,delivered_late,43.668008662376955,0.7480370178014087,330.7658187440633,2,True,False,0-2-12
baseline_env_rules,4,1,delivered_on_time,100.95060518503999,0.26219374319584365,197.12068439269052,2,True,True,0-7-11
baseline_env_rules,4,2,missed_deadline,-33.253280186716,0.7106847822500238,259.40547854660934,1,False,False,0-2
baseline_env_rules,4,3,delivered_on_time,168.80727602695714,0.896173523362916,62.108783153190416,2,True,True,0-3-12
baseline_env_rules,4,4,delivered_on_time,102.34526429455083,0.23929215156856745,142.72802748048096,2,True,True,0-6-12
baseline_env_rules,4,5,delivered_on_time,104.6711416574594,0.41173727125708093,355.03016299821843,2,True,True,0-2-11
baseline_env_rules,4,6,delivered_on_time,116.11299852162503,0.5533593117351676,454.32392884531345,2,True,True,0-6-13
baseline_env_rules,4,7,delivered_on_time,174.91863238816381,0.9284991416552462,81.98191758447082,2,True,True,0-2-12
baseline_env_rules,4,8,delivered_on_time,126.78319474205213,0.5434519702536186,304.8889210638301,2,True,True,0-4-11
baseline_env_rules,4,9,delivered_on_time,112.57764127841442,0.3003842575518998,83.28779712850022,2,True,True,0-1-13
baseline_env_rules,4,10,delivered_on_time,155.837249892211,0.7563771537461657,106.22307558163519,2,True,True,0-5-13
baseline_env_rules,4,11,delivered_on_time,139.2606600801259,0.5672884392150599,89.65828626724198,2,True,True,0-3-13
baseline_env_rules,4,12,delivered_on_time,104.737318952572,0.25834749384635736,206.97611026460083,2,True,True,0-5-13
baseline_env_rules,4,13,delivered_on_time,108.46195482827551,0.3308132249217526,158.3372058953727,2,True,True,0-2-13
baseline_env_rules,4,14,delivered_on_time,123.97605608118221,0.4466356741360431,53.998534584478904,2,True,True,0-10-12
baseline_env_rules,4,15,delivered_on_time,107.3556675250111,0.2912328612377064,133.7753540770828,2,True,True,0-1-12
baseline_env_rules,4,16,delivered_on_time,157.32506950914976,0.7821636987279631,94.82708624836863,2,True,True,0-2-12
baseline_env_rules,4,17,delivered_on_time,77.38436737794585,0.1403988822257635,383.48211118611033,2,True,True,0-3-12
baseline_env_rules,4,18,delivered_on_time,94.7527463232504,0.1902256436558433,163.37293096560097,2,True,True,0-1-11
baseline_env_rules,4,19,delivered_on_time,98.59132184252249,0.18018398950103667,71.17165014753579,2,True,True,0-3-13
baseline_env_rules,4,20,delivered_on_time,110.78292033230248,0.34426964891504686,253.76676547086095,2,True,True,0-10-11
baseline_env_rules,4,21,delivered_late,45.158118203171256,0.7552625302402886,371.5948331386221,2,True,False,0-8-11
baseline_env_rules,4,22,delivered_on_time,95.14067026650247,0.31614935308157877,370.3011421860025,2,True,True,0-3-11
baseline_env_rules,4,23,delivered_on_time,140.7945041862293,0.5561746029029848,100.80807143247102,2,True,True,0-9-12
baseline_env_rules,4,24,delivered_on_time,104.02775708280222,0.4130937528178702,456.6904308381579,2,True,True,0-4-11
baseline_physical,4,0,delivered_late,24.53779603225877,0.7480370178014087,718.8061572657498,2,True,False,0-2-11
baseline_physical,4,1,delivered_on_time,89.59362935803355,0.26219374319584365,361.0600107196016,2,True,True,0-3-11
baseline_physical,4,2,missed_deadline,-31.991754148454373,0.7106847822500238,320.1046014595741,1,False,False,0-6
baseline_physical,4,3,delivered_on_time,167.2395879246798,0.896173523362916,83.2314987669395,3,True,True,0-3-10-12
baseline_physical,4,4,delivered_on_time,102.34526429455083,0.23929215156856745,142.72802748048096,2,True,True,0-6-12
baseline_physical,4,5,delivered_on_time,108.02277150030174,0.41173727125708093,379.95471114585155,2,True,True,0-5-12
