frame,time,active_links,max_possible_links,link_fraction,total_link_distance,mean_link_distance,normalized_distance_sum,link_score,receiver_count,covered_receivers,coverage_fraction,mean_nearest_receiver_distance,max_nearest_receiver_distance,receiver_penalty,worst_receiver_penalty,blended_receiver_penalty,base_score,score,running_score
108,12067.039106145232,50,435,0.11494252873563218,166506.5426878263,3330.130853756526,33.301308537565255,0.07655473227026495,100,74,0.74,1724.5806753958752,inf,0.5152379399585896,1.0,0.7576189699792948,0.15946788114548505,0.3703986697028637,0.3908316900915946
109,12178.77094972065,51,435,0.11724137931034483,174754.98780373763,3426.5683883085812,34.95099756074754,0.08034712082930469,100,78,0.78,1743.9121834014036,inf,0.4920503006106189,1.0,0.7460251503053095,0.16716098526199763,0.390417902463155,0.3908279283858815
110,12290.50279329607,55,435,0.12643678160919541,195579.49301397172,3555.9907820722133,39.11589860279433,0.08992160598343524,100,76,0.76,1710.892834006021,inf,0.5000557107689153,1.0,0.7500278553844577,0.16994687529948882,0.38042486718824875,0.3907342071138307
111,12402.234636871488,50,435,0.11494252873563218,170962.41833945413,3419.248366789083,34.19248366789083,0.07860341073078353,100,79,0.79,1757.9271409840517,inf,0.48775248827548023,1.0,0.7438762441377401,0.16736358329652173,0.3954184089582413,0.3907760303445844
112,12513.966480446907,50,435,0.11494252873563218,168890.02716696367,3377.8005433392736,33.778005433392735,0.07765058720320168,100,82,0.82,1806.770756503894,inf,0.47631040406663855,1.0,0.7381552020333193,0.16974769258494116,0.4104243692314623,0.39094990944977803
113,12625.698324022325,52,435,0.11954022988505747,175496.26097737777,3374.928095718803,35.09925219547556,0.080687936081553,100,76,0.76,1776.0097803655992,inf,0.5099534866155712,1.0,0.7549767433077856,0.16285559638688363,0.38040713899096723,0.3908574290071569
114,12737.430167597744,54,435,0.12413793103448276,184129.72938568317,3409.809803438577,36.82594587713663,0.08465734684399226,100,76,0.76,1817.1961885804044,inf,0.5162138206642215,1.0,0.7581069103321108,0.1632752182559407,0.38040818804563986,0.39076656604227417
115,12849.162011173163,55,435,0.12643678160919541,189290.3010700169,3441.641837636671,37.85806021400337,0.08703002348046752,100,77,0.77,1775.391809898521,inf,0.5034103387243722,1.0,0.7517051693621861,0.1676624270591407,0.3854191560676479,0.39072046768042396
116,12960.893854748581,54,435,0.12413793103448276,184619.50189548827,3418.8796647312643,36.92390037909765,0.08488252960712105,100,76,0.76,1743.6718912860727,inf,0.505038127475483,1.0,0.7525190637377415,0.16618173293468974,0.38041545433233676,0.3906323906432608
117,13072.625698324,53,435,0.12183908045977011,179192.51405521127,3380.9908312304015,35.83850281104227,0.08238736278400521,100,74,0.74,1725.4478075064308,inf,0.5153662755109518,1.0,0.7576831377554759,0.16235211251426468,0.3704058802812857,0.3904609795384983
118,13184.357541899419,57,435,0.1310344827586207,193106.26846877453,3387.829271382009,38.62125369375491,0.08878449125001128,100,74,0.74,1764.086780691468,inf,0.5210848435423373,1.0,0.7605424217711687,0.1641210347394213,0.37041030258684854,0.39029248645487097
119,13296.089385474837,58,435,0.13333333333333333,193072.57091754815,3328.837429612899,38.61451418350963,0.08876899812301063,100,77,0.77,1801.218932565891,inf,0.5073877156151473,1.0,0.7536938578075736,0.16753757015771853,0.3854188439253943,0.3902518727671253
120,13407.821229050256,61,435,0.14022988505747128,202963.38894752876,3327.2686712709633,40.59267778950576,0.09331650066553047,100,72,0.72,1733.3633317203853,inf,0.5296043197677354,1.0,0.7648021598838677,0.16425717039083143,0.3604106429259771,0.39000525103290096
121,13519.553072625675,61,435,0.14022988505747128,199411.60292778388,3269.0426709472767,39.88232058555678,0.0916834955989811,100,72,0.72,1752.6305706056196,inf,0.5323788021672091,1.0,0.7661894010836046,0.1627470472576883,0.3604068676181442,0.38976264133278
122,13631.284916201093,60,435,0.13793103448275862,193115.23762992545,3218.587293832091,38.62304752598511,0.08878861500226462,100,73,0.73,1781.4868655421685,inf,0.5300970823691568,1.0,0.7650485411845784,0.16187003690884305,0.3654046750922721,0.3895646090869222
123,13743.016759776512,65,435,0.14942528735632185,222179.11528344755,3418.140235129962,44.435823056689514,0.10215131737170004,100,73,0.73,1735.7491519473263,inf,0.5234193761843096,1.0,0.7617096880921548,0.17022081463977268,0.36542555203659943,0.38936993927200025
124,13854.74860335193,60,435,0.13793103448275862,202180.30221615176,3369.6717036025293,40.436060443230346,0.09295646078903527,100,73,0.73,1704.4575207618577,inf,0.5188507980312314,1.0,0.7594253990156157,0.16676553088670976,0.36541691382721675,0.38917831506844197
125,13966.48044692735,60,435,0.13793103448275862,205530.76002824775,3425.5126671374624,41.106152005649555,0.09449690116241277,100,79,0.79,1797.9231991279826,inf,0.49407186546222126,1.0,0.7470359327311107,0.17373048421565107,0.39543432621053914,0.3892279659505221
126,14078.212290502768,60,435,0.13793103448275862,207162.51552467103,3452.7085920778504,41.4325031049342,0.09524713357456138,100,79,0.79,1833.3954605485842,inf,0.4996764827666763,1.0,0.7498382413833382,0.17270444609561153,0.39543176111523903,0.3892768147313467
127,14189.944134078187,56,435,0.12873563218390804,189301.4195002653,3380.382491076166,37.86028390005307,0.08703513540242085,100,78,0.78,1808.8934952917143,inf,0.5021873852655073,1.0,0.7510936926327536,0.1679707213848336,0.3904199268034621,0.38928574529441007
128,14301.675977653606,51,435,0.11724137931034483,167272.82162766435,3279.859247601262,33.45456432553288,0.07690704442651236,100,79,0.79,1800.2621243836884,inf,0.49444141565262284,1.0,0.7472207078263114,0.16484316830010043,0.39541210792075027,0.38933323647755996
129,14413.407821229024,51,435,0.11724137931034483,169775.3411931743,3328.928258689692,33.95506823863485,0.07805762813479276,100,77,0.77,1773.668962591803,inf,0.5031450202391377,1.0,0.7515725101195688,0.16324255900761192,0.38540810639751905,0.38930304316925196
130,14525.139664804443,54,435,0.12413793103448276,187453.61512750652,3471.363243101973,37.49072302550131,0.08618557017356623,100,76,0.76,1727.3775920690287,inf,0.5025613939944923,1.0,0.7512806969972461,0.16745243658816011,0.3804186310914704,0.3892352232297269
131,14636.871508379862,54,435,0.12413793103448276,189139.92121196268,3502.5911335548644,37.82798424239254,0.08696088331584492,100,78,0.78,1742.7888261895469,inf,0.4918750568855694,1.0,0.7459375284427847,0.17051167743653006,0.39042627919359135,0.38924424638096833
132,14748.60335195528,58,435,0.13333333333333333,207054.3373386028,3569.902367906945,41.410867467720564,0.09519739647751854,100,83,0.83,1849.5725855108467,inf,0.47702904919480055,1.0,0.7385145245974003,0.17834143594005913,0.41544585358985014,0.38944125094644866
133,14860.335195530699,48,435,0.1103448275862069,153209.3308035502,3191.861058407296,30.641866160710034,0.07044107163381617,100,79,0.79,1807.4835231615396,inf,0.4955823966595233,1.0,0.7477911983297616,0.1613249366520273,0.39540331234163006,0.3894857439419351
134,14972.067039106118,50,435,0.11494252873563218,157976.643062046,3159.53286124092,31.595328612409208,0.07263293933887174,100,74,0.74,1748.3137326038654,inf,0.5187504324253721,1.0,0.7593752162126861,0.15662886156309286,0.3703915721539077,0.38934430563239414
135,15083.798882681536,48,435,0.1103448275862069,146598.13807436434,3054.127876549257,29.319627614872868,0.06740144279281118,100,77,0.77,1841.8735861325574,inf,0.5136485322644136,1.0,0.7568242661322069,0.15528858833030212,0.38538822147082574,0.38931521677826497
136,15195.530726256955,47,435,0.10804597701149425,143459.42410181437,3052.328172379029,28.691884820362866,0.06595835590888015,100,75,0.75,1816.4210987420922,inf,0.5224631648113139,1.0,0.761231582405657,0.15236338675161154,0.37538090846687905,0.3892135064986198
137,15307.262569832374,49,435,0.11264367816091954,157499.4047967523,3214.273567280659,31.499880959350456,0.07241351944678266,100,74,0.74,1752.5739990279778,inf,0.5193809518561406,1.0,0.7596904759280703,0.15636152175935625,0.3703909038043984,0.38907711082692253
138,15418.994413407792,47,435,0.10804597701149425,150460.10940548067,3201.278923520865,30.092021881096144,0.06917706179562332,100,77,0.77,1757.4608861801378,inf,0.5006489764717412,1.0,0.7503244882358706,0.15942628677987636,0.3853985657169497,0.38905064647361337
139,15530.726256983211,48,435,0.1103448275862069,154346.6999278355,3215.5562484965726,30.869339985567102,0.07096399996682093,100,74,0.74,1717.0003159214682,inf,0.5141160467563772,1.0,0.7570580233781886,0.1569529882943162,0.3703923824707358,0.3889173731593071
140,15642.45810055863,50,435,0.11494252873563218,161059.48738110682,3221.1897476221366,32.21189747622137,0.07405033902579625,100,75,0.75,1753.4787050140314,inf,0.5130218057521047,1.0,0.7565109028760524,0.15876971807487195,0.3753969242951872,0.38882148345105094
141,15754.189944134048,54,435,0.12413793103448276,177025.42661659807,3278.2486410481124,35.40508532331962,0.08139100074326348,100,79,0.79,1815.70220911674,inf,0.49688094904044466,1.0,0.7484404745202223,0.16647526311152056,0.3954161881577788,0.3888679250334927
142,15865.921787709467,57,435,0.1310344827586207,189816.56645488486,3330.1152009628922,37.96331329097697,0.08727198457695855,100,75,0.75,1784.7564195646296,inf,0.5177134629346944,1.0,0.7588567314673472,0.16420762655480564,0.375410519066387,0.388773817299457
143,15977.653631284886,56,435,0.12873563218390804,184918.21012516887,3302.1108950923012,36.983642025033774,0.08501986672421558,100,76,0.76,1792.1664869196622,inf,0.5124093060117887,1.0,0.7562046530058943,0.16440760685916056,0.3804110190171479,0.3887157423113854
144,16089.385474860304,59,435,0.135632183908046,201856.9525364917,3421.3042802795203,40.37139050729833,0.09280779426965133,100,71,0.71,1681.1836922787293,inf,0.5287280843035794,1.0,0.7643640421517897,0.1642218760589308,0.3554105546901473,0.3884860513622734
145,16201.117318435723,60,435,0.13793103448275862,210135.1569903259,3502.2526165054314,42.027031398065176,0.09661386528290845,100,74,0.74,1751.5548801954558,inf,0.5192301222689275,1.0,0.7596150611344638,0.16849940207422237,0.37042124850518554,0.38836231983585495
146,16312.849162011142,60,435,0.13793103448275862,212215.40232651762,3536.923372108627,42.44308046530353,0.097570299920238,100,72,0.72,1720.711214651289,inf,0.5277824149097856,1.0,0.7638912074548928,0.16683954623267255,0.36041709886558165,0.3881722162918395
147,16424.581005586562,56,435,0.12873563218390804,189409.41043068655,3382.310900547974,37.88188208613731,0.08708478640491335,100,73,0.73,1725.6401621748405,inf,0.5219434636775268,1.0,0.7609717318387634,0.16305652728307496,0.3654076413182077,0.3880184015960717
148,16536.312849161983,60,435,0.13793103448275862,204398.60245324866,3406.643374220811,40.879720490649724,0.09397636894402235,100,72,0.72,1740.849213143235,inf,0.5306822866926258,1.0,0.7653411433463129,0.1643176127988547,0.3604107940319971,0.38783311563926587
149,16648.044692737403,59,435,0.135632183908046,195545.2085916645,3314.3255693502456,39.109041718332904,0.08990584303065036,100,75,0.75,1812.0361954808457,inf,0.5218054293221268,1.0,0.7609027146610634,0.16450156418479345,0.375411253910462,0.3877503032277405
150,16759.776536312824,60,435,0.13793103448275862,200000.63817281762,3333.34396954696,40.00012763456351,0.09195431640129544,100,73,0.73,1741.0489831849668,inf,0.5241931515450051,1.0,0.7620965757725026,0.16492887031439646,0.365412322175786,0.38760236957838984
151,16871.508379888244,65,435,0.14942528735632185,226342.17052808547,3482.1872388936226,45.26843410561709,0.10406536576003929,100,75,0.75,1771.707996541839,inf,0.5157561994812759,1.0,0.757878099740638,0.1730936330097006,0.37543273408252426,0.38752230618696965
152,16983.240223463665,67,435,0.15402298850574714,239038.93790803355,3567.7453419109484,47.8077875816067,0.10990295995771655,100,72,0.72,1717.0537462115244,inf,0.5272557394544595,1.0,0.7636278697272297,0.17313754511524343,0.3604328438627881,0.3873452508776613
153,17094.972067039085,57,435,0.1310344827586207,189018.53253257286,3316.1146058346117,37.80370650651457,0.08690507242876913,100,73,0.73,1731.1335060525948,inf,0.5227454918836788,1.0,0.7613727459418393,0.16276616324346493,0.36540691540810866,0.387202794153833
154,17206.703910614506,56,435,0.12873563218390804,182026.6629371817,3250.476123878245,36.40533258743635,0.08369041974123298,100,75,0.75,1792.8604821443437,inf,0.5189290723216516,1.0,0.7594645361608259,0.16211294179020352,0.3754052823544755,0.38712668117448235
155,17318.435754189926,55,435,0.12643678160919541,175453.53246267236,3190.064226594043,35.09070649253446,0.08066829078743554,100,74,0.74,1803.8577669298538,inf,0.5269709495056183,1.0,0.7634854747528091,0.15859140801731325,0.37039647852004326,0.3870194362856718
156,17430.167597765347,51,435,0.11724137931034483,154551.9177397059,3030.4297596020765,30.910383547941183,0.07105835298377283,100,75,0.75,1820.4861809250453,inf,0.5230729271387566,1.0,0.7615364635693783,0.1547609447071972,0.37538690236176797,0.3869453437129081
157,17541.899441340767,55,435,0.12643678160919541,176370.74686939933,3206.7408521708967,35.27414937387987,0.08108999856064339,100,73,0.73,1786.0678578638485,inf,0.5307659072481219,1.0,0.765382953624061,0.15785352246829126,0.3653946338061707,0.3868089468147642
158,17653.631284916188,63,435,0.14482758620689656,219658.7075070136,3486.6461509049777,43.93174150140272,0.10099250919862694,100,75,0.75,1778.7024281523645,inf,0.5168053642228546,1.0,0.7584026821114274,0.17129491354359982,0.375428237283859,0.38673737002526165
159,17765.36312849161,63,435,0.14482758620689656,220718.74752701525,3503.472182968496,44.14374950540305,0.10147988392046678,100,79,0.79,1803.8693942766165,inf,0.4950113642957054,1.0,0.7475056821478527,0.17698710088630698,0.3954424677522158,0.3867917768860551
160,17877.09497206703,57,435,0.1310344827586207,189988.544041006,3333.132351596597,37.99770880820121,0.08735105473149704,100,79,0.79,1806.1017741369699,inf,0.4953640803136412,1.0,0.7476820401568206,0.16983450728733823,0.39542458626821836,0.3868453968201058
161,17988.82681564245,59,435,0.135632183908046,197385.26586221473,3345.512980715504,39.47705317244293,0.09075184637343202,100,78,0.78,1836.5841852866188,inf,0.5065071329047126,1.0,0.7532535664523563,0.16874913996053786,0.3904218728499014,0.3868674738326354
162,18100.55865921787,59,435,0.135632183908046,197290.81066950108,3343.912045245781,39.4581621339002,0.09070841869862116,100,79,0.79,1851.1676751586344,inf,0.5024844926750642,1.0,0.7512422463375321,0.1697330861805445,0.39542433271545135,0.38691996989940114
163,18212.29050279329,55,435,0.12643678160919541,180957.24337404702,3290.131697709946,36.191448674809415,0.08319873258576876,100,75,0.75,1778.1720152121077,inf,0.5167258022818161,1.0,0.7583629011409081,0.16241791572243036,0.37540604478930606,0.3868497630389737
164,18324.02234636871,53,435,0.12183908045977011,173928.81846249168,3281.6758200470126,34.78576369249832,0.07996727285631798,100,80,0.8,1841.1788255618455,inf,0.4945886120898953,1.0,0.7472943060449476,0.16633648340568513,0.40041584120851426,0.38693198169454673
165,18435.75418994413,46,435,0.10574712643678161,140672.71143261515,3058.1024224481553,28.134542286523025,0.06467710870465063,100,74,0.74,1799.4675384729776,inf,0.5263211956940007,1.0,0.7631605978470004,0.15075825542882515,0.37037689563857207,0.3868322522604746
166,18547.48603351955,47,435,0.10804597701149425,145158.12037414894,3088.470646258488,29.031624074829786,0.06673936568926388,100,76,0.76,1790.7066625860523,inf,0.5121874127130799,1.0,0.7560937063565399,0.15532282966636196,0.38038830707416593,0.38679366576235297
167,18659.217877094972,51,435,0.11724137931034483,162488.75604275425,3186.054040054005,32.497751208550845,0.07470747404264562,100,77,0.77,1780.1524963323739,inf,0.5041434844351855,1.0,0.7520717422175928,0.16131786591252645,0.38540329466478135,0.3867853897439151
168,18770.949720670393,52,435,0.11954022988505747,166569.25731094784,3203.2549482874583,33.31385146218956,0.07658356657974612,100,75,0.75,1746.5322377682241,inf,0.5119798356652336,1.0,0.7559899178326168,0.16029682437356463,0.37540074206093393,0.38671802496472585
169,18882.681564245813,59,435,0.135632183908046,200448.7026392237,3397.435637952944,40.089740527844725,0.0921603230525166,100,80,0.8,1806.6037747329858,inf,0.48905660395727774,1.0,0.7445283019786388,0.17381601053693885,0.4004345400263424,0.3867987103474412
170,18994.413407821234,58,435,0.13333333333333333,191807.1106712638,3307.0191495045483,38.36142213425276,0.0881871773201213,100,74,0.74,1750.2137428339338,inf,0.5190316339394222,1.0,0.7595158169697112,0.16433568017520506,0.370410839200438,0.3867028748436575
171,19106.145251396654,57,435,0.1310344827586207,184402.74217878113,3235.1358276979145,36.880548435756225,0.08478286996725569,100,74,0.74,1762.7297416427423,inf,0.5208840017631259,1.0,0.7604420008815629,0.1621704345428464,0.3704054260863571,0.3866081222346034
172,19217.877094972075,55,435,0.12643678160919541,175744.27020653835,3195.350367391606,35.14885404130767,0.08080196331335097,100,79,0.79,1822.672441570386,inf,0.49798224576812106,1.0,0.7489911228840606,0.16590542021464522,0.3954147635505366,0.38665902767573596
173,19329.608938547495,61,435,0.14022988505747128,208381.55137206338,3416.0910060993997,41.676310274412664,0.09580760982623601,100,78,0.78,1785.995218486131,inf,0.49861525408383645,1.0,0.7493076270419182,0.17324999139215885,0.39043312497848043,0.3866807178901196
174,19441.340782122916,62,435,0.1425287356321839,215519.0521835545,3476.1137448960403,43.10381043671091,0.09908921939473772,100,74,0.74,1710.8273170940963,inf,0.5132024429299262,1.0,0.7566012214649631,0.1712439989648873,0.3704281099974122,0.3865878458450184
175,19553.072625698336,63,435,0.14482758620689656,222059.45668195654,3524.753280665977,44.411891336391314,0.10209630192273865,100,80,0.8,1781.3808933929008,inf,0.4850209429428641,1.0,0.742510471471432,0.17979291522565327,0.40044948228806415,0.3866666051429902
176,19664.804469273757,62,435,0.1425287356321839,215107.84210410056,3469.4813242596865,43.0215684208201,0.09890015728924162,100,78,0.78,1760.8491843462996,inf,0.49469247275802275,1.0,0.7473462363790113,0.17577696045511515,0.3904394424011378,0.3866879206077255
177,19776.536312849177,64,435,0.1471264367816092,225385.30459247576,3521.6453842574338,45.07706091849515,0.10362542739883943,100,77,0.77,1719.599765332799,inf,0.49481836386125105,1.0,0.7474091819306256,0.17810812273410698,0.3854452703068353,0.3866809394262598
178,19888.268156424598,61,435,0.14022988505747128,210656.98410125292,3453.393181987753,42.13139682025058,0.0968537857936795,100,74,0.74,1695.8464797753315,inf,0.510985279006749,1.0,0.7554926395033745,0.1706805731451525,0.3704267014328629,0.386590133627414
179,20000.00000000002,61,435,0.14022988505747128,212668.31251767313,3486.365778978248,42.53366250353463,0.09777853449088421,100,78,0.78,1773.8333156084025,inf,0.4967179972349108,1.0,0.7483589986174554,0.1747097679367144,0.3904367744198418,0.3866115038540386
